Title,Address,Link
Discovery Harbour,"93 JURY DRIVEPENETANGUISHENE, Ontario L9M 1G1 Canada",http://www.discoveryharbour.on.ca/dh/en/Home/index.htm
Distillery District Heritage,"55 MILL STREETTORONTO, Ontario M5A 3C4 Canada",http://distilleryheritage.com/
Division de la gestion de documents et des archives de l`Université de Montréal,"2900, EDOUARD-MONTPETITMONTRÉAL, Quebec H3T 1J4 Canada",https://archives.umontreal.ca/accueil/
Doak Provincial Historic Site,"386 MAIN STREETDOAKTOWN, New Brunswick E9C 1E4 Canada",https://www.doaksite.ca/
Docomomo Québec,"1440 RUE SANGUINET, ROOM DE6535MONTRÉAL, Quebec H2K 3X9 Canada",http://docomomoquebec.ca/
Dodsland & District Museum,"124 MAIN STREETDODSLAND, Saskatchewan S0L 0V0 Canada",https://www.tourismsaskatchewan.com/listings/1140/dodsland-and-district-museum
Doig River First Nation Cultural Centre,"4356 DOIG ROADROSE PRAIRIE, British Columbia V0C 2H0 Canada",http://www.virtualmuseum.ca/sgc-cms/expositions-exhibitions/danewajich/english/project/drfn.php
Domaine Breen,"24 RUE PRINCIPALE NORDST-BRUNO DE GUIGUES, Quebec J0Z 2G0 Canada",http://www.domainebreen.com/
Domaine Joly-De Lotbinière,"7015, ROUTE DE POINTE-PLATONSAINTE-CROIX, Quebec G0S 2H0 Canada",https://www.domainejoly.com/
Domaine seigneurial Sainte-Anne,"910, RUE SAINTE-ANNESAINTE-ANNE-DE-LA-PÉRADE, Quebec G0X 2J0 Canada",http://domainesteanne.recitsquifontjaser.com/en/homepage/
Dominican Pastoral Institute,"2715 CHEMIN DE LA CÔTE-SAINTE-CATHERINEMONTRÉAL, Quebec H3T 1B6 Canada",https://www.ipastorale.ca/
Dominion Heritage School House Museum,"6715 SEASIDE DRIVEDOMINION, Nova Scotia B1G 1V1 Canada",https://capebreton.lokol.me/dominion-heritage-school-house-museum
Dominion Modern: Museum of Modern Architecture & Design (DOMO),"TORONTO, Ontario M5V 3A8 Canada",https://dominionmodern.ca/
Dominion Radio Astrophysical Observatory (National Research Council),"717 WHITE LAKE ROADPENTICTON, British Columbia V0H 1K0 Canada",https://nrc.canada.ca/en/research-development/nrc-facilities/dominion-radio-astrophysical-observatory-research-facility
Donalda & District Museum,"5001 MAIN STREETDONALDA, Alberta T0B 1H0 Canada",http://donaldamuseum.com/
Doris McCarthy Gallery | University of Toronto Scarborough,"1265 MILITARY TRAILSCARBOROUGH, Ontario M1C 1A4 Canada",https://dorismccarthygallery.utoronto.ca/
Dorothy H. Hoover Library | OCAD,"113 MCCAUL STREET, 2ND FLOORTORONTO, Ontario M5T 1W7 Canada",https://www.ocadu.ca/services/library
Dorothy's House Museum,"3632 GANARASKA ROADGARDEN HILL, Ontario L1A 3V9 Canada",https://www.porthopehistorical.ca/museum.htm
Dorset Heritage Museum,"1040 MAIN STREETDORSET, Ontario P0A 1E0 Canada",https://www.dorsetheritagemuseum.ca/
Dorset Soapstone Quarry Site,"24 DORSET TRAILFLEUR-DE-LYS, Newfoundland & Labrador A0K 2M0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/36374289
Dorval Museum of Local History and Heritage,"1401 LAKESHORE DRIVEDORVAL, Quebec H9S 2E5 Canada",https://www.ville.dorval.qc.ca/fr/installations/page/musee-histoire-et-du-patrimoine-de-dorval
"Dory Shop Museum, The","11 DOCK STREETSHELBURNE, Nova Scotia B0T 1W0 Canada",https://doryshop.novascotia.ca/
Doukhobor Discovery Centre,"112 HERITAGE WAYCASTLEGAR, British Columbia V1N 4M5 Canada",https://www.doukhobor-museum.org/
Dr. Henry N. Payne Community Museum,"143 MAIN STREETCOW HEAD, Newfoundland & Labrador A0K 2A0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/210960
Dr. Sun Yat-Sen Classical Chinese Garden,"578 CARRALL STREETVANCOUVER, British Columbia V6B 5K2 Canada",https://vancouverchinesegarden.com/
Dr. Woods House Museum,"4801-49 AVENUELEDUC, Alberta T9E 7G6 Canada",https://www.drwoodsmuseum.com/
Drayton Valley District Historical Society,"6013 44 AVENUEDRAYTON VALLEY, Alberta T7A 1R3 Canada",https://www.draytonvalleymuseum.com/
Dryden & District Museum,"15 VAN HORNE AVENUEDRYDEN, Ontario P8N 2A5 Canada",https://www.dryden.ca/en/explore/museum.aspx
Duck Lake Regional Interpretive Centre (Museum & Art Gallery),"5 ANDERSON AVENUE AND HIGHWAY #11DUCK LAKE, Saskatchewan S0K 1J0 Canada",https://www.ducklakemuseum.ca/
Dufferin Historical Museum,"44 KINGS PARK ROADCARMAN, Manitoba R0G 0J0 Canada",https://dufferinhistoricalmuseum.ca/
Dundas Museum & Archives,"139 PARK STREET WESTDUNDAS, Ontario L9H 1X8 Canada",https://dundasmuseum.ca/
Dundas Valley Conservation Area: Trail Centre,"650 GOVERNORS ROADANCASTER, Ontario L9G 3L3 Canada",https://conservationhamilton.ca/conservation-areas-2/dundas-valley/
Dundas Valley School of Art Gallery,"21 OGILVIE STREETDUNDAS, Ontario L9H 2S1 Canada",https://dvsa.ca/
Dundurn Castle,"610 YORK BOULEVARDHAMILTON, Ontario L8R 3H1 Canada",https://www.hamilton.ca/attractions/hamilton-civic-museums/dundurn-national-historic-site
Dunlop Art Gallery | Regina Public Library,"2311 12TH AVENUEREGINA, Saskatchewan S4P 3Z5 Canada",https://www.reginalibrary.ca/dunlop-art-gallery
Durham Art Gallery,"250 GEORGE STREET EASTDURHAM, Ontario N0G 1R0 Canada",https://www.durhamartgallery.com/
Durrell Museum,"17 MUSEUM ROADDURRELL, Newfoundland & Labrador A0G 1Y0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/210981
E.C. Smith Herbarium,"32 UNIVERSITY AVENUEWOLFVILLE, Nova Scotia B4P 2R6 Canada",https://herbarium.acadiau.ca/home.html
Ear Falls District Museum,"2 WILLOW CRESCENTEAR FALLS, Ontario P0V 1T0 Canada",https://www.canada-travel.ca/ontario/ear-falls/ear-falls-and-district-museum_966
Earth Sciences Museum,"200 UNIVERSITY AVENUE WESTWATERLOO, Ontario N2L 3G1 Canada",https://uwaterloo.ca/earth-sciences-museum/
East Coulee School Museum,"359 2ND AVENUEDRUMHELLER, Alberta T0J 1B0 Canada",https://ecsmuseum.ca/
Eastern Edge Gallery,"72 HARBOUR DRIVEST. JOHN'S, Newfoundland & Labrador A1C 6K1 Canada",https://easternedge.ca/
Eastern Townships Resource Centre,"BISHOP'S UNIVERSITY, 2600 COLLEGESHERBROOKE, Quebec J1M 1Z7 Canada",http://www.etrc.ca/explore-the-archives/
Eaton Corner Museum,"374 ROUTE 253COOKSHIRE, Quebec J0B 1M0 Canada",http://townshipsheritage.com/organization/compton-county-museum-eaton-corner-compton-county-historical-museum-society
Eckhardt-Gramatté Foundation (The),"54 HARROW STREETWINNIPEG, Manitoba R3M 2Y7 Canada",http://egre.mb.ca/egf/index.html
École du Rang II d'Authier,"269, CHEMIN DU 2E-RANG IIAUTHIER, Quebec J0Z 1C0 Canada",https://www.ecoledurang2.ca/fr/
Écomusée d'Anticosti,"10, CHEMIN DES FORESTIERSPORT-MENIER, Quebec G0G 2Y0 Canada",https://tourismecote-nord.com/membres/musees-et-centres-dinterpretation/ecomusee-danticosti/
Ecomusée du fier monde,"2050, RUE ATATEKENMONTRÉAL, Quebec H2L 3L8 Canada",https://ecomusee.qc.ca/
Edgerton & District Historical Museum (Edgerton & District Historical Society),"HIGHWAY 894 AND HIGHWAY 610EDGERTON, Alberta T0B 1K0 Canada",https://www.edgerton.ca/places/Edgerton-and-District-Historical-Museum_8579
Edinburgh Square Heritage and Cultural Centre,"80 CAITHNESS STREETCALEDONIA, Ontario N3W 2G6 Canada",https://www.haldimandcounty.ca/heritage-culture/edinburgh-square-heritage-cultural-centre/
Edmonton Heritage Council,"1440-108 AVENUE NORTHWEST, 2ND FLOOREDMONTON, Alberta T5H 3Z9 Canada",https://edmontonheritage.ca/about/
Edmonton Heritage Festival Association,"11230 -119 STREET NORTHWESTEDMONTON, Alberta T5H 3P2 Canada",https://www.heritagefest.ca/
Edmonton Power Historical Foundation,"49517 RANGE ROAD 260EDMONTON, Alberta T5J 3B1 Canada",https://www.ephf.ca/
Edmonton Public Schools Archives and Museum,"10425 - 99 AVENUE NORTHWESTEDMONTON, Alberta T5K 0E5 Canada",https://archivesmuseum.epsb.ca/
Edmonton Radial Railway Society,"8408 GATEWAY BOULEVARD NORTHWESTEDMONTON, Alberta T6H 5Y1 Canada",http://www.edmonton-radial-railway.ab.ca/
Edmonton Valley Zoo,"13315 BUENA VISTA ROADEDMONTON, Alberta T5J 2R7 Canada",https://www.edmonton.ca/attractions_events/edmonton-valley-zoo.aspx
Edmund Montague Exhibit Hall (Gateway Labrador),"1365 ROUTE 500LABRADOR CITY, Newfoundland & Labrador A2V 2K3 Canada",https://www.gatewaylabrador.ca/
Education History Museum,"3800 FINNERTY ROADVICTORIA, British Columbia V8P 5C2 Canada",http://educationhistory.ca/
Educational Archives & Heritage Centre | Hamilton-Wentworth District School Board,"465 EAST 16TH STREET (HILL PARK LEARNING CENTRE)HAMILTON, Ontario L9A 4K6 Canada",https://www.hwdsb.on.ca/community/archive/
Edward Bronfman Museum - Congregation Shaar Hashomayim,"450 KENSINGTON AVENUEWESTMOUNT, Quebec H3Y 3A2 Canada",https://www.shaarhashomayim.org/museum
Église de Sainte-Geneviève de Berthier,"780, RUE MONTCALMBERTHIERVILLE, Quebec J0K 1A0 Canada",https://www.patrimoine-culturel.gouv.qc.ca/rpcq/detail.do?methode=consulter&id=93480&type=bien
Église et Musée de Saint-Isidore,"3913 ET 3492, BOULEVARD DES FONDATEURSSAINT-ISIDORE, New Brunswick E8M 1C2 Canada",http://www.rmne.ca/eglise-et-musee-de-saint-isidore
Église historique de Barachois,"1350 ROUTE 133GRAND-BARACHOIS, New Brunswick E4P 8G7 Canada",https://www.facebook.com/EglisehistoriquedeBarachois/
Église Notre-Dame-de-la-Visitation de Champlain,"989, RUE NOTRE-DAMECHAMPLAIN, Quebec G0X 1C0 Canada",https://www.eglisedechamplain.qc.ca/
Église orthodoxe russe St-Georges et le centre d'interprétation sur les immigrants,"201, RUE TASCHEREAU OUESTROUYN-NORANDA, Quebec J9X 5C3 Canada",https://www.reseaumuseal-at.ca/item/saint-georges-russian-orthodox-church/?lang=en
Église Sainte-Marie Church Museum,"1713 NOVA SCOTIA TRUNK 1CHURCH POINT, Nova Scotia B0W 1M0 Canada",http://www.museeeglisesaintemariemuseum.ca/en/
EID Historical Park,"LOCATED OFF HIGHWAY #36, SOUTH OF BROOKS AND NORTH OF VAUXHALLSCANDIA, Alberta T0J 2Z0 Canada",https://eidhistoricalpark.ca/
Eildon Hall Museum,"26071 PARK ROADSUTTON WEST, Ontario L0E 1R0 Canada",https://www.georgina.ca/discover-georgina/arts-and-culture/eildon-hall-museum
Elbow & District Museum,"229 SASKATCHEWAN STREETELBOW, Saskatchewan S0H 1J0 Canada",https://elbowsask.com/tourist_attractions
Eldon House,"481 RIDOUT STREET NORTHLONDON, Ontario N6A 2P6 Canada",https://eldonhouse.ca/
Eleanor Luxton Historical Foundation,"206 BEAVER STREETBANFF, Alberta T1L 1B4 Canada",https://luxtonfoundation.org/
Elgin County Museum | Elgin County Heritage Centre,"460 SUNSET DRIVEST. THOMAS, Ontario N5R 5V1 Canada",http://www.elgincounty.ca/museum/
Elgin County Railway Museum,"225 WELLINGTON STREETST. THOMAS, Ontario N5R 2S6 Canada",http://ecrm5700.org/
Elgin Military Museum (The),"30 TALBOT STREETST. THOMAS, Ontario N5P 1A3 Canada",http://www.theelginmilitarymuseum.ca/
Ellis Bird Farm,"8 KM EAST (ON HIGHWAY 12) AND 8 KM SOUTH (PRENTISS ROAD/RR 26-0) OF LACOMBELACOMBE, Alberta T4L 1W7 Canada",https://www.ellisbirdfarm.ca/
Elman W. Campbell Museum,"134 MAIN STREET SOUTHNEWMARKET, Ontario L3Y 3Y7 Canada",https://www.newmarket.ca/museum
Elmira Railway Museum,"457 ELMIRA ROADELMIRA, Prince Edward Island C0A 1K0 Canada",https://www.peimuseum.ca/visit/elmira-railway-museum
Elrose & District Heritage Society Museum,"110 4TH AVENUE EASTELROSE, Saskatchewan S0L 0Z0 Canada",https://www.tourismsaskatchewan.com/listings/1255/elrose--district-heritage-society-museum
Embroiderers' Association of Canada Inc. (40 Chapters Across Canada),Canada,https://eac-acb.ca/
Emily Carr House,"207 GOVERNMENT STREETVICTORIA, British Columbia V8V 2K8 Canada",https://carrhouse.ca/
End of Steel Museum (End of Steel Heritage Society),"HIGHWAYS 684 AND 65HINES CREEK, Alberta T0H 2A0 Canada",https://endofsteelmuseum.weebly.com/
Enderby and District Museum Society,"901 GEORGE STREETENDERBY, British Columbia V0E 1V0 Canada",https://www.enderbymuseum.ca/
Englehart and Area Historical Museum,"67 SIXTH AVENUEENGLEHART, Ontario P0J 1H0 Canada",https://www.englehart.ca/p/historical-museum
Enoch Turner Schoolhouse,"106 TRINITY STREETTORONTO, Ontario M5A 3C6 Canada",https://enochturnerschoolhouse.ca/
Eptek Art & Culture Centre,"130 HEATHER MOYSE DRIVESUMMERSIDE, Prince Edward Island C1N 5Y8 Canada",https://www.peimuseum.ca/visit/eptek-art-culture-centre
Eriksdale Creamery Museum,"#15 STATION LANEERIKSDALE, Manitoba R0C 0W0 Canada",https://www.facebook.com/Eriksdale-Creamery-Museum-2023798921253866/
Erland Lee (Museum) Home | Federated Women's Institute of Ontario,"552 RIDGE ROADSTONEY CREEK, Ontario L8J 2Y6 Canada",https://fwio.on.ca/erland
Ermatinger Clergue National Historic Site,"800 BAY STREETSAULT STE. MARIE, Ontario P6A 5N1 Canada",https://saultstemarie.ca/City-Hall/City-Departments/Community-Development-Enterprise-Services/Community-Services/Recreation-and-Culture/Historic-Sites-and-Heritage/Ermatinger-Clergue-National-Historic-Site.aspx
Esker Foundation,"1011-9TH AVENUE SOUTHEAST, 4TH FLOORCALGARY, Alberta T2G 0H7 Canada",https://eskerfoundation.com/
Eskimo Museum/ Itsanitaq Museum,"242 LA VÉRENDRYE AVENUECHURCHILL, Manitoba R0B 0E0 Canada",https://www.travelmanitoba.com/listings/itsanitaq-museum/555/
Espace Félix-Leclerc,"1214, CHEMIN ROYALSAINTE-PIERRE, Quebec G0A 4E0 Canada",https://felixleclerc.com/
Espace Muséale et patrimonial des Petites Franciscaines de Marie,"61 RUE AMBROISE FAFARDBAIE SAINT-PAUL, Quebec G3Z 2J7 Canada",http://www.espacemusealpfm.com/
Espace pour la vie: Biodôme de Montréal,"4777, AVENUE PIERRE-DE COUBERTINMONTRÉAL, Quebec H1V 1B3 Canada",https://espacepourlavie.ca/biodome
Espace pour la vie: Insectarium de Montréal,"4581, RUE SHERBROOKE ESTMONTRÉAL, Quebec H1X 2B2 Canada",https://espacepourlavie.ca/insectarium
Espace pour la vie: Jardin botanique de Montréal,"4101 SHERBROOKE STREET EASTMONTRÉAL, Quebec H1X 2B2 Canada",https://espacepourlavie.ca/jardin-botanique
Espace pour la vie: Planétarium Rio Tinto Alcan,"4801, AVENUE PIERRE-DE COUBERTINMONTRÉAL, Quebec H1V 3V4 Canada",https://m.espacepourlavie.ca/en/about-planetarium
Esplanade Arts & Heritage Centre,"401 FIRST STREET SOUTHEASTMEDICINE HAT, Alberta T1A 8W2 Canada",http://esplanade.ca/
Esquimalt Municipal Archives,"1149 ESQUIMALT ROADVICTORIA, British Columbia V9A 3N6 Canada",https://www.esquimalt.ca/culture-heritage/archives
Essex-Kent Mennonite Heritage Centre,"31 PICKWICK DRIVELEAMINGTON, Ontario N8H 4T5 Canada",https://www.ekmha.ca/col/
Esterhazy Community Museum Society,"600 SUMNER STREETESTERHAZY, Saskatchewan S0A 0X0 Canada",http://www.townofesterhazy.ca/p/museum
Estevan Art Gallery & Museum,"118 FOURTH STREETESTEVAN, Saskatchewan S4A 0T4 Canada",https://www.estevanartgallery.org/
Etzikom Museum and Historic Windmill Centre,"24 KM EAST OF FOREMOSTETZIKOM, Alberta T0K 0W Canada",https://www.foremostalberta.com/tourism/etzikom-windmill-museum
Eva Brook Donly Museum,"109 NORFOLK STREET SOUTHSIMCOE, Ontario N3Y 2W3 Canada",https://www.nca-ebdm.ca/
Evangelical Lutheran Church In Canada (Eastern Synod) records at the Laurier Archives,"75 UNIVERSITY AVENUE WESTWATERLOO, Ontario N2L 3C5 Canada",https://library.wlu.ca/research-materials/archives#tab-research-collections
Evergreen Brick Works,"550 BAYVIEW AVENUETORONTO, Ontario M4W 3X8 Canada",https://www.evergreen.ca/evergreen-brick-works/
Evergreen Cultural Centre Society,"1205 PINETREE WAYCOQUITLAM, British Columbia V3B 7Y3 Canada",https://evergreenculturalcentre.ca/
Evergreen Firearms Museum,"EAST BOUNDARY OF BELMONT, NW 21-5-15BELMONT, Manitoba R0K 0C0 Canada",https://www.museumsmanitoba.com/en/find-a-museum-by-name/details/31
Evolution of Education Museum,"3700 2ND AVENUE WEST Prince Albert, Saskatchewan, S6W 1A2, CanadaPRINCE ALBERT, Saskatchewan S6W 1A2 Canada",https://www.tourismsaskatchewan.com/listings/1315/evolution-of-education-museum
Evraz Wild Life Park and Pool,"100 ARMOUR ROAD, HIGHWAY 6 NORTHREGINA, Saskatchewan S4P 3C7 Canada",https://turveycenter.com/pool-park/
Exploramer,"1, RUE DU QUAISTE-ANNE-DES-MONTS, Quebec G4V 2B6 Canada",http://exploramer.qc.ca/
"Exporail, le Musée ferroviaire canadien","110 RUE ST PIERRESAINT-CONSTANT, Quebec J5A 1G7 Canada",https://www.exporail.org/
Eyelevel Gallery Society,"2177 GOTTINGEN STREETHALIFAX, Nova Scotia B3K 3B5 Canada",http://eyelevel.art/
Fairfield House|Fairfield Homestead Heritage Association,"FAIRFIELD PARK, 4574 BATH ROADKINGSTON, Ontario K7N 1A6 Canada",http://www.fairfieldhomestead.ca/home.html
Fairfields Museum,"14878 LONGWOODS ROADMORAVIANTOWN, Ontario N0P 1C0 Canada",http://www.museumsontario.ca/museum/Fairfield-Museum
Fairview Pioneer Museum (Pioneer Museum Committee),"1 KM NORTH OF FAIRVIEW ON SECONDARY HIGHWAY 732, AT CUMMINGS LAKE TURNOFFFAIRVIEW, Alberta T0H 1L0 Canada",http://spiritofthepeace.ca/our-museums/fairview-pioneer-museum/
Fairview RCMP Centennial Museum (Pioneer Museum Committee),"10813 103RD AVENUEFAIRVIEW, Alberta T0H 1L0 Canada",http://spiritofthepeace.ca/our-museums/fairview-pioneer-museum/
Falkland Museum and Heritage Park (Falkland Historical Society),"5657 HIGHWAY 97FALKLAND, British Columbia V0E 1W0 Canada",https://falklandmuseum.webs.com/
Family History Society of Newfoundland and Labrador,"50 PIPPY PLACE, UNIT 16BST. JOHN'S, Newfoundland & Labrador A1B 4H7 Canada",https://www.fhsnl.ca/
Fanshawe Pioneer Village,"2609 FANSHAWE PARK ROAD EASTLONDON, Ontario N5X 4A1 Canada",http://www.fanshawepioneervillage.ca/
"Farmers' Bank of Rustico and the Doucet House Museums, The","2188 CHURCH ROADHUNTER RIVER, Prince Edward Island C0A 1N0 Canada",https://farmersbank.ca/en
Farmtown Park (Hastings County Museum of Agricultural Heritage),"437 WEST FRONT STREETSTIRLING, Ontario K0K 3E0 Canada",https://farmtownpark.ca/
Fashion History Museum,"74 QUEEN STREET EASTCAMBRIDGE, Ontario N3C 2B1 Canada",https://www.fashionhistorymuseum.com/
Father Lacombe Chapel Provincial Historic Site,"5 ST. VITAL AVENUEST. ALBERT, Alberta T8N 1K1 Canada",https://fatherlacombechapel.ca/
Father Pandosy Mission,"3685 BENVOULIN ROADKELOWNA, British Columbia V1Y 4M7 Canada",http://fatherpandosy.com/
Fernie and District Historical Society Museum,"491 2ND AVENUEFERNIE, British Columbia V0B 1M0 Canada",https://ferniemuseum.com/
Fieldcote Memorial Park and Museum,"64 SULPHUR SPRINGS ROADANCASTER, Ontario L9G 1L8 Canada",https://www.hamilton.ca/attractions/hamilton-civic-museums/fieldcote-memorial-park-museum
Filberg Heritage Lodge and Park,"61 FILBERG ROADCOMOX, British Columbia V9M 2S7 Canada",https://filberg.com/
Fire Fighters Museum of Winnipeg,"56 MAPLE STREETWINNIPEG, Manitoba R3B 0Y8 Canada",https://wpgfiremuseum.ca/
Firefighters Museum of Calgary,"4124 11TH STREET SOUTHEASTCALGARY, Alberta T2G 3H2 Canada",https://www.facebook.com/Firefighters-Museum-of-Calgary-130331637037765/
Firefighters Museum of Nova Scotia,"451 MAIN STREETYARMOUTH, Nova Scotia B5A 1G9 Canada",https://firefightersmuseum.novascotia.ca/
First Hussars Museum,"1 DUNDAS STREETLONDON, Ontario N6A 2P1 Canada",https://www.first-hussars.ca/museum-location
First Metropolitan United Church and Archives,"932 BALMORAL ROADVICTORIA, British Columbia V8T 1A8 Canada",https://www.firstmetvictoria.com/about/our-history
Fisheries Museum of the Atlantic,"68 BLUENOSE DRIVELUNENBURG, Nova Scotia B0J 2C0 Canada",https://fisheriesmuseum.novascotia.ca/
Fisherman's Life Museum,"10309 HIGHWAY 7JEDDORE OYSTER POND, Nova Scotia B0J 1W0 Canada",https://fishermanslife.novascotia.ca/about-fishermans-life-museum
Fisherman's Museum,"MARINE DRIVEMUSGRAVE HARBOUR, Newfoundland & Labrador Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/211133
Fishermen's Museum and Memorial Garden,"180 MAIN ROADST. VINCENT'S, Newfoundland & Labrador A0B 3C0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/211132
